Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Central African Republic,337625.0,354918.0,373209.0,392543.0,413121.0,434907.0,458085.0,482715.0,509913.0,538634.0,568358.0,598659.0,629673.0,661692.0,695192.0,730194.0,755202.0,770464.0,785995.0,801860.0,818151.0,834874.0,852124.0,869891.0,888235.0,907159.0,926697.0,947002.0,971087.0,1000947.0,1034496.0,1069555.0,1106550.0,1145085.0,1184252.0,1219950.0,1255015.0,1293261.0,1332260.0,1372844.0,1414914.0,1450248.0,1485864.0,1525528.0,1562353.0,1602261.0,1640142.0,1677549.0,1720153.0,1766203.0,1812952.0,1851877.0,1880110.0,1904787.0,1917526.0,1941083.0,1991979.0,2047664.0,2107405.0,2175935.0,2254648.0,2327367.0,2405727.0
Canada,12368380.0,12729040.0,13121753.0,13522659.0,13934678.0,14343688.0,14763748.0,15136519.0,15487885.0,15804855.0,16132459.0,16710910.0,16879589.0,17060238.0,17272703.0,17498862.0,17705309.0,17923214.0,18112108.0,18301934.0,18549289.0,18791654.0,19057229.0,19287381.0,19511294.0,19731489.0,19967235.0,20237468.0,20506939.0,20883649.0,21206427.0,21482271.0,21813814.0,22130869.0,22450573.0,22760570.0,23081461.0,23428320.0,23739358.0,24048329.0,24388404.0,24757782.0,25052940.0,25304780.0,25566897.0,25834340.0,26126316.0,26441461.0,26789863.0,27158023.0,27522537.0,27847821.0,28166078.0,28479640.0,28781576.0,29011826.0,29357013.0,29729549.0,30175056.0,30638234.0,30999405.0,31213082.0,31825973.0
Central Europe and the Baltics,40681000.0,41695965.0,42661010.0,43668377.0,44715037.0,45698224.0,46636161.0,47617004.0,48588166.0,49515470.0,50340797.0,51239081.0,52332715.0,53454187.0,54624942.0,55847599.0,57068800.0,58276907.0,59441882.0,60500960.0,61480865.0,62310691.0,63085437.0,63847364.0,64598204.0,65326024.0,66038489.0,66739999.0,67399068.0,67791921.0,67987254.0,68052850.0,67931520.0,67857615.0,67813738.0,67686515.0,67515755.0,67363668.0,67218739.0,67078013.0,66669587.0,66206030.0,65839890.0,65682785.0,65551568.0,65430714.0,65329206.0,65168162.0,65021934.0,64961672.0,64768515.0,64654506.0,64524893.0,64402919.0,64285250.0,64165146.0,64046460.0,63954111.0,63915976.0,63935741.0,63925372.0,63575916.0,62907756.0
Switzerland,3778708.0,3871554.0,3987452.0,4090405.0,4175596.0,4241081.0,4302743.0,4373584.0,4446360.0,4513988.0,4564145.0,4597418.0,4635987.0,4673744.0,4702405.0,4703772.0,4680366.0,4667917.0,4671729.0,4684518.0,4706505.0,4731625.0,4755517.0,4772101.0,4785404.0,4802758.0,4823914.0,4850382.0,4882139.0,4917784.0,4964515.0,5023076.0,5075050.0,5117803.0,5154986.0,5185748.0,5204882.0,5213607.0,5225282.0,5246404.0,5272018.0,5304905.0,5347082.0,5388808.0,5427827.0,5464643.0,5500991.0,5552336.0,5625324.0,5697988.0,5759681.0,5825978.0,5889928.0,5959745.0,6034707.0,6105617.0,6174416.0,6234162.0,6283319.0,6332759.0,6384901.0,6441016.0,6502136.0
Channel Islands,42255.0,42366.0,42478.0,42614.0,42764.0,42930.0,43107.0,43289.0,43452.0,43573.0,43668.0,43738.0,43658.0,43549.0,43399.0,43205.0,42922.0,42543.0,42120.0,41678.0,41222.0,41006.0,41334.0,41713.0,42092.0,42480.0,42886.0,43205.0,43536.0,43853.0,44137.0,44254.0,44131.0,43955.0,43746.0,43512.0,43441.0,43662.0,43886.0,44094.0,44267.0,44536.0,44970.0,45421.0,45880.0,46349.0,46819.0,47296.0,47778.0,48261.0,48734.0,49068.0,49266.0,49579.0,49875.0,50217.0,50639.0,51075.0,51706.0,52400.0,52982.0,53552.0,54099.0
Chile,5523085.0,5708073.0,5892337.0,6076516.0,6261811.0,6449009.0,6635508.0,6821792.0,7009854.0,7198481.0,7387653.0,7576446.0,7764351.0,7953428.0,8145490.0,8339903.0,8533902.0,8728170.0,8925346.0,9122030.0,9318432.0,9517007.0,9708759.0,9863736.0,10020929.0,10184561.0,10356376.0,10536991.0,10724071.0,10915528.0,11110740.0,11310391.0,11517039.0,11744086.0,11968656.0,12188680.0,12402845.0,12613368.0,12818765.0,13018021.0,13213754.0,13406973.0,13591764.0,13744299.0,13891581.0,14037420.0,14185272.0,14334623.0,14488641.0,14647961.0,14806204.0,14963678.0,15120117.0,15276709.0,15441376.0,15611340.0,15809289.0,16070668.0,16375738.0,16686776.0,16931587.0,17118329.0,17234034.0
China,108085352.0,110327936.0,114685540.0,121162226.0,127791981.0,129348359.0,131746910.0,134196718.0,136747486.0,139527262.0,142386810.0,145443877.0,148131235.0,151552570.0,155688522.0,159452730.0,162497601.0,165293316.0,171153535.0,180399661.0,189947471.0,199949784.0,210823843.0,220472140.0,230206255.0,240414890.0,251325056.0,262976051.0,275121076.0,287504237.0,300165618.0,314301034.0,328521540.0,342961393.0,357836540.0,373035157.0,388593258.0,404485562.0,420606126.0,436766058.0,452999147.0,471767321.0,491993700.0,512473984.0,533257098.0,554367818.0,575118254.0,595670841.0,616481190.0,637407288.0,658498663.0,679390629.0,700996454.0,722694421.0,744357517.0,765822300.0,787376534.0,809246214.0,829760595.0,848982855.0,866810508.0,882894483.0,897578430.0
Cote d'Ivoire,655654.0,727759.0,808054.0,896755.0,994217.0,1100758.0,1177422.0,1259145.0,1346308.0,1440121.0,1542512.0,1654697.0,1777191.0,1909312.0,2051188.0,2208970.0,2399515.0,2594304.0,2803097.0,2927790.0,3058210.0,3193793.0,3334069.0,3478541.0,3626596.0,3777381.0,3930680.0,4089025.0,4263556.0,4467797.0,4686202.0,4912579.0,5146623.0,5387968.0,5636163.0,5892917.0,6159428.0,6435369.0,6715014.0,6986399.0,7249898.0,7513505.0,7777908.0,8043523.0,8311269.0,8580987.0,8853775.0,9130213.0,9411847.0,9699938.0,9996116.0,10296507.0,10603000.0,10918491.0,11271041.0,11667173.0,12077997.0,12505013.0,12945592.0,13397744.0,13863304.0,14338150.0,14829623.0
Cameroon,713241.0,753427.0,798652.0,849243.0,903162.0,960487.0,1021634.0,1086868.0,1156508.0,1230656.0,1309916.0,1430447.0,1561207.0,1702361.0,1854793.0,2018903.0,2178962.0,2297646.0,2425940.0,2562948.0,2719634.0,2892484.0,3040963.0,3185814.0,3361279.0,3552277.0,3754243.0,3958728.0,4143619.0,4333890.0,4533001.0,4738765.0,4950532.0,5169399.0,5394595.0,5624594.0,5859653.0,6099964.0,6348238.0,6606306.0,6873014.0,7148432.0,7437901.0,7741811.0,8058430.0,8385541.0,8723538.0,9079573.0,9454260.0,9843943.0,10248917.0,10666950.0,11098737.0,11546101.0,12036424.0,12559842.0,13083840.0,13605785.0,14136765.0,14687684.0,15248270.0,15815458.0,16395044.0
"Congo, Dem. Rep.",3406672.0,3530094.0,3659423.0,3795175.0,3936757.0,4086480.0,4246092.0,4414648.0,4590962.0,4772407.0,4958938.0,5146547.0,5337286.0,5535813.0,5741182.0,5952442.0,6166390.0,6383574.0,6645800.0,6946861.0,7230575.0,7503388.0,7783707.0,8075041.0,8396238.0,8782019.0,9178081.0,9601140.0,10049078.0,10518116.0,11024063.0,11555312.0,12076975.0,12644496.0,13445732.0,14214188.0,14686677.0,15123906.0,15695810.0,16368488.0,17075023.0,17831456.0,18626760.0,19433892.0,20281775.0,21195598.0,22168089.0,23193341.0,24262452.0,25380957.0,26565134.0,27835187.0,29167345.0,30579203.0,32071811.0,33617961.0,35265313.0,36983500.0,38719038.0,40499458.0,42376327.0,44336645.0,46373413.0
"Congo, Rep.",333610.0,350143.0,367575.0,385970.0,405405.0,425890.0,447547.0,470368.0,494457.0,519843.0,546628.0,574897.0,604729.0,636023.0,669359.0,703012.0,735732.0,769334.0,803890.0,839246.0,875427.0,912468.0,950216.0,988281.0,1032097.0,1077087.0,1118570.0,1161387.0,1205197.0,1250152.0,1295864.0,1342668.0,1390611.0,1441839.0,1494656.0,1547019.0,1600727.0,1647367.0,1696683.0,1756631.0,1839519.0,1924996.0,1985936.0,2057395.0,2144691.0,2239991.0,2342944.0,2448691.0,2549703.0,2673540.0,2807228.0,2920696.0,3024450.0,3120234.0,3218363.0,3319351.0,3423356.0,3530528.0,3640941.0,3753170.0,3867728.0,3984863.0,4103831.0
Colombia,7258379.0,7719335.0,8202597.0,8705990.0,9229462.0,9653285.0,10080469.0,10513830.0,10953127.0,11394585.0,11839691.0,12284567.0,12732186.0,13189192.0,13648734.0,14113854.0,14587649.0,15080191.0,15597001.0,16130577.0,16684183.0,17252315.0,17833382.0,18433064.0,19045788.0,19658565.0,20242842.0,20825680.0,21420860.0,22029505.0,22651774.0,23273871.0,23898174.0,24532847.0,25175546.0,25818259.0,26457143.0,27097074.0,27736608.0,28371575.0,29002337.0,29631013.0,30258416.0,30879897.0,31494420.0,32098047.0,32688341.0,33266384.0,33827174.0,34381839.0,34940430.0,35492726.0,36031220.0,36556170.0,37069292.0,37584580.0,38152200.0,38896985.0,39804944.0,40703994.0,41470292.0,42109638.0,42562637.0
Comoros,24456.0,26511.0,28737.0,31135.0,33715.0,36492.0,39486.0,41140.0,42970.0,44923.0,46992.0,49191.0,51532.0,54022.0,56678.0,59477.0,62455.0,65635.0,69009.0,72564.0,76221.0,79930.0,83622.0,87425.0,91438.0,95674.0,100138.0,104830.0,109742.0,114874.0,120149.0,125456.0,128808.0,131536.0,134212.0,136909.0,139671.0,142485.0,145335.0,148057.0,150722.0,153565.0,156488.0,159334.0,162159.0,165210.0,168476.0,171911.0,175534.0,179390.0,183510.0,187888.0,192517.0,197390.0,202507.0,207892.0,213564.0,219237.0,224859.0,230683.0,236852.0,243308.0,249894.0
Cabo Verde,35001.0,36402.0,38148.0,40049.0,42042.0,44126.0,46318.0,48629.0,51064.0,53630.0,56186.0,58407.0,60171.0,61780.0,63447.0,65194.0,66966.0,68712.0,70478.0,72282.0,74607.0,80392.0,86589.0,93112.0,99944.0,107060.0,116656.0,126776.0,137415.0,148647.0,160845.0,167888.0,175592.0,183738.0,192128.0,200623.0,209257.0,218070.0,227027.0,236077.0,244866.0,252973.0,260968.0,268835.0,276603.0,284307.0,291992.0,299625.0,307192.0,314622.0,322218.0,328762.0,335379.0,341874.0,348451.0,355043.0,361750.0,368695.0,375462.0,381965.0,388341.0,394509.0,400642.0
Costa Rica,461162.0,479280.0,497839.0,518622.0,545786.0,573635.0,602116.0,631124.0,660399.0,690096.0,720511.0,751619.0,783549.0,815640.0,843918.0,873229.0,903822.0,935788.0,969262.0,1004237.0,1040540.0,1078140.0,1117318.0,1158005.0,1200941.0,1259491.0,1320063.0,1382281.0,1446014.0,1511451.0,1579221.0,1649412.0,1721827.0,1796095.0,1872035.0,1949386.0,2028003.0,2107799.0,2188299.0,2268955.0,2349793.0,2448551.0,2545843.0,2642175.0,2738293.0,2834329.0,2930529.0,3026939.0,3123883.0,3220427.0,3315819.0,3410168.0,3502521.0,3592214.0,3678801.0,3762581.0,3844155.0,3923162.0,3999318.0,4071490.0,4137983.0,4196609.0,4250456.0
Caribbean small states,1469978.0,1520911.0,1571915.0,1624088.0,1676966.0,1729540.0,1782663.0,1836198.0,1890124.0,1944380.0,1998267.0,2050606.0,2106602.0,2165512.0,2224504.0,2283433.0,2342217.0,2400928.0,2460095.0,2519607.0,2579754.0,2625248.0,2672045.0,2712201.0,2751656.0,2790906.0,2829098.0,2863936.0,2897167.0,2930304.0,2961718.0,2993506.0,3028205.0,3063773.0,3099843.0,3138032.0,3176140.0,3213023.0,3249542.0,3284668.0,3317222.0,3344658.0,3369635.0,3393441.0,3416335.0,3437801.0,3459290.0,3480295.0,3500786.0,3522052.0,3543701.0,3566759.0,3594354.0,3623046.0,3652047.0,3681386.0,3710316.0,3739234.0,3781949.0,3816926.0,3841826.0,3874297.0,3901641.0
Cuba,4244231.0,4346361.0,4451850.0,4561585.0,4674202.0,4787102.0,4899011.0,5010160.0,5121194.0,5232847.0,5345375.0,5503516.0,5666621.0,5821802.0,5970074.0,6110467.0,6242288.0,6364729.0,6478127.0,6582877.0,6680590.0,6781029.0,6878146.0,6981725.0,7089461.0,7199021.0,7311203.0,7427217.0,7548848.0,7673056.0,7796158.0,7893508.0,7961318.0,8019798.0,8070360.0,8116027.0,8159345.0,8206584.0,8259320.0,8312423.0,8365215.0,8416167.0,8465223.0,8505469.0,8535826.0,8562116.0,8583640.0,8601178.0,8616795.0,8632201.0,8648121.0,8664868.0,8683386.0,8698029.0,8709909.0,8719925.0,8725410.0,8726424.0,8726939.0,8726192.0,8723461.0,8700275.0,8678348.0
Curacao,93258.0,94722.0,96940.0,99290.0,101532.0,103656.0,105249.0,106879.0,109059.0,111346.0,113545.0,116141.0,116907.0,116777.0,118424.0,119543.0,120253.0,120788.0,120361.0,120434.0,121052.0,121992.0,123658.0,124984.0,126083.0,127169.0,127569.0,126993.0,125566.0,124022.0,123122.0,122666.0,122964.0,124420.0,125783.0,127258.0,129273.0,130794.0,129469.0,125761.0,121481.0,117447.0,117440.0,119730.0,121652.0,124627.0,127696.0,130064.0,131527.0,132200.0,133691.0,135409.0,136353.0,137738.0,139450.0,141158.0,142535.0,142881.0,142040.0,140277.0,137999.0,135666.0,133534.0
Cayman Islands,8473.0,8626.0,8799.0,8985.0,9172.0,9366.0,9566.0,9771.0,9981.0,10181.0,10533.0,11117.0,11778.0,12443.0,13118.0,13791.0,14456.0,15116.0,15746.0,16378.0,17100.0,17904.0,18729.0,19572.0,20433.0,21313.0,22195.0,23075.0,23956.0,24888.0,26027.0,27340.0,28677.0,30038.0,31418.0,32802.0,34194.0,35579.0,36947.0,38295.0,39658.0,41054.0,42456.0,43862.0,45286.0,46727.0,48177.0,49647.0,51123.0,52602.0,54074.0,55492.0,56860.0,58212.0,59559.0,60911.0,62255.0,63581.0,64884.0,66134.0,67311.0,68136.0,68706.0
Cyprus,208682.0,215158.0,220446.0,225685.0,230735.0,235752.0,240921.0,246119.0,251248.0,256270.0,261198.0,266033.0,270750.0,278222.0,291909.0,304928.0,321598.0,340305.0,359337.0,378641.0,398181.0,417861.0,438372.0,451526.0,462408.0,473226.0,483998.0,494720.0,505410.0,516018.0,526529.0,536873.0,547835.0,559952.0,573504.0,586772.0,599856.0,612820.0,625673.0,638398.0,650946.0,663504.0,674708.0,685770.0,696882.0,707981.0,719017.0,730040.0,741066.0,752074.0,763114.0,771857.0,777911.0,783467.0,788952.0,794836.0,801155.0,807728.0,814301.0,820924.0,826935.0,831814.0,837383.0
Czechia,5717803.0,5758030.0,5828213.0,5903373.0,5985712.0,6064767.0,6137954.0,6205159.0,6267134.0,6326884.0,6348795.0,6416419.0,6560396.0,6712314.0,6871460.0,7032685.0,7191239.0,7343835.0,7491275.0,7633521.0,7745353.0,7774989.0,7782743.0,7786562.0,7788361.0,7790569.0,7791420.0,7792255.0,7795245.0,7796600.0,7772750.0,7747721.0,7742438.0,7737165.0,7726630.0,7708571.0,7686196.0,7664419.0,7643675.0,7622397.0,7587516.0,7547721.0,7526242.0,7517054.0,7512306.0,7515659.0,7528974.0,7565828.0,7621676.0,7657912.0,7673029.0,7681562.0,7693579.0,7705910.0,7723921.0,7748928.0,7773650.0,7805452.0,7844036.0,7888753.0,7922941.0,7796754.0,7937601.0
Germany,51978188.0,52609561.0,53122383.0,53664331.0,54147106.0,54659677.0,55166778.0,55468832.0,55765529.0,56259360.0,56496072.0,56645245.0,56961784.0,57186457.0,57253758.0,57085531.0,56885943.0,56801863.0,56796181.0,56865826.0,57028530.0,57229147.0,57267174.0,57114118.0,56792461.0,56485448.0,56438249.0,56695484.0,57044790.0,57469536.0,58079842.0,58625381.0,59146205.0,59647492.0,60028206.0,60378049.0,60725922.0,60986289.0,61167004.0,61376500.0,61629857.0,61902439.0,62174878.0,62376854.0,62529997.0,62660267.0,62753557.0,62833410.0,62875807.0,62877220.0,62940432.0,61940177.0,62064608.0,62242278.0,62510392.0,63062064.0,63592936.0,63861626.0,64096118.0,64294010.0,64410589.0,64513567.0,65067459.0
Djibouti,43249.0,45928.0,49000.0,52534.0,56570.0,61031.0,65777.0,70767.0,76014.0,82133.0,89193.0,96974.0,105697.0,115333.0,126506.0,140046.0,156317.0,175078.0,195368.0,215455.0,233678.0,249256.0,262575.0,273971.0,285528.0,300231.0,318783.0,340746.0,364396.0,394752.0,438403.0,478392.0,474633.0,465801.0,475426.0,480399.0,492170.0,510142.0,531190.0,550211.0,567893.0,586197.0,604662.0,618275.0,627823.0,637777.0,650515.0,664929.0,678931.0,693345.0,707774.0,721944.0,736126.0,750407.0,764703.0,779016.0,793314.0,807720.0,822257.0,836802.0,850998.0,864734.0,878521.0
Dominica,22473.0,22897.0,23252.0,23600.0,23951.0,24337.0,24757.0,25195.0,25663.0,26147.0,26651.0,27404.0,28132.0,28880.0,29649.0,30424.0,31199.0,31957.0,32698.0,33426.0,34124.0,34856.0,35967.0,37043.0,38119.0,39170.0,40181.0,41152.0,42096.0,43000.0,43828.0,44583.0,44625.0,44722.0,44802.0,44864.0,44901.0,44906.0,44873.0,44777.0,44606.0,44560.0,44841.0,45168.0,45464.0,45738.0,45990.0,46219.0,46429.0,46637.0,46818.0,47012.0,47316.0,47473.0,48060.0,48710.0,48968.0,49410.0,49918.0,50561.0,51181.0,51699.0,52152.0
Denmark,3374572.0,3431879.0,3490118.0,3548824.0,3608088.0,3666724.0,3723679.0,3779458.0,3828566.0,3875429.0,3930043.0,3982363.0,4029765.0,4078304.0,4121150.0,4156474.0,4189964.0,4217587.0,4245152.0,4269868.0,4289152.0,4297767.0,4300240.0,4302863.0,4306181.0,4313449.0,4324701.0,4335668.0,4343212.0,4351259.0,4361727.0,4374504.0,4390390.0,4406442.0,4422754.0,4447268.0,4473929.0,4493986.0,4511769.0,4528106.0,4544013.0,4563004.0,4582981.0,4601394.0,4624434.0,4652908.0,4681382.0,4712839.0,4751268.0,4785983.0,4815111.0,4844002.0,4872608.0,4901386.0,4932961.0,4974525.0,5020143.0,5059173.0,5091100.0,5116342.0,5138400.0,5167981.0,5216337.0
Dominican Republic,995706.0,1060426.0,1129378.0,1201704.0,1277512.0,1356061.0,1438263.0,1524654.0,1614207.0,1706663.0,1802612.0,1902080.0,2005064.0,2111574.0,2221742.0,2335130.0,2452118.0,2572446.0,2696119.0,2822777.0,2952150.0,3083927.0,3190946.0,3277878.0,3366956.0,3457139.0,3548512.0,3641643.0,3737218.0,3835877.0,3937064.0,4039295.0,4142005.0,4245405.0,4383487.0,4532820.0,4682476.0,4831039.0,4978137.0,5125303.0,5274195.0,5423785.0,5573543.0,5762670.0,5968735.0,6174304.0,6379152.0,6583425.0,6789862.0,6998896.0,7209913.0,7410669.0,7603609.0,7795435.0,7986119.0,8175446.0,8362698.0,8547288.0,8728047.0,8904426.0,9079123.0,9251516.0,9415142.0
Algeria,3476403.0,3688009.0,3912031.0,4148851.0,4401648.0,4660676.0,4899040.0,5030391.0,5166773.0,5306556.0,5449386.0,5596839.0,5751496.0,5914144.0,6086141.0,6341768.0,6682214.0,7012682.0,7369388.0,7750942.0,8159500.0,8595873.0,9060643.0,9552860.0,10071860.0,10616712.0,11180415.0,11727481.0,12245391.0,12767819.0,13291089.0,13817257.0,14352337.0,14891422.0,15426535.0,15946838.0,16455736.0,16961687.0,17449972.0,17939997.0,18439845.0,18942742.0,19449504.0,19965686.0,20501248.0,21036255.0,21596721.0,22207751.0,22849463.0,23520104.0,24217375.0,24935851.0,25678117.0,26439316.0,27217778.0,28015534.0,28826081.0,29639704.0,30451166.0,31255632.0,32038217.0,32807002.0,33575039.0
East Asia & Pacific (excluding high income),151998592.0,156150964.0,162493196.0,171055737.0,179846487.0,183591902.0,188231044.0,193115733.0,198341470.0,203997267.0,209890449.0,215936801.0,221918775.0,228779726.0,236356401.0,241665660.0,247959258.0,254137764.0,263533860.0,276410259.0,289917419.0,304245667.0,319536204.0,333786728.0,348335140.0,363483596.0,379463059.0,396321848.0,413830741.0,431761447.0,450167724.0,469726178.0,489681807.0,510024843.0,530927891.0,552250463.0,574085606.0,596403411.0,619039648.0,641757343.0,664817785.0,689957629.0,716637426.0,743660682.0,771055916.0,798833266.0,826360043.0,853824251.0,881651147.0,909713960.0,938032033.0,965847334.0,994426198.0,1023131656.0,1051807752.0,1080330798.0,1109023246.0,1138030974.0,1165645205.0,1191956923.0,1216810366.0,1239647126.0,1260994650.0
Early-demographic dividend,223775405.0,232346936.0,241622464.0,251285765.0,261368000.0,271722060.0,282375221.0,293498358.0,305028604.0,316999439.0,329351886.0,342223867.0,356286951.0,371061852.0,386398081.0,400531637.0,416886541.0,433790780.0,451400824.0,469733346.0,489194129.0,509857421.0,530000162.0,550553076.0,571719990.0,593544659.0,615994633.0,638766240.0,662051712.0,685889692.0,711937270.0,736372951.0,760049696.0,783322824.0,806913623.0,831167246.0,855913564.0,880985270.0,906248352.0,931615657.0,957507719.0,983588177.0,1010287668.0,1036921694.0,1064154356.0,1091784280.0,1120094037.0,1148732609.0,1177587779.0,1206754207.0,1236601527.0,1266391238.0,1295796995.0,1325725970.0,1356556247.0,1388472815.0,1420278056.0,1451834326.0,1483802690.0,1516105436.0,1547694952.0,1578426435.0,1609926158.0
East Asia & Pacific,236081437.0,242615859.0,251539777.0,262704935.0,274134830.0,280584974.0,287809827.0,295399180.0,303596777.0,312402301.0,321517865.0,331603856.0,340868727.0,351051420.0,362064547.0,370705150.0,379744914.0,388466031.0,400397287.0,415948603.0,432047253.0,449116609.0,467136540.0,484008005.0,501048565.0,518582287.0,537040672.0,556531147.0,576579622.0,597030129.0,617846081.0,639595023.0,661333748.0,683412461.0,706092158.0,729151741.0,752750110.0,776494435.0,800536254.0,824443332.0,848763919.0,876880694.0,906856237.0,936864583.0,967022565.0,997364788.0,1027397885.0,1057376409.0,1087741858.0,1117968806.0,1148291153.0,1177159568.0,1206613250.0,1236097364.0,1265610762.0,1294988514.0,1324556747.0,1354327134.0,1382697202.0,1409746482.0,1434876536.0,1457029753.0,1478192456.0
Europe & Central Asia (excluding high income),116542262.0,120397505.0,124301763.0,128263202.0,132287521.0,136371834.0,140141802.0,143976935.0,147846629.0,151712590.0,155504918.0,159211444.0,162918034.0,166638872.0,170382285.0,174062021.0,177806589.0,181555916.0,185311123.0,188843119.0,192140955.0,195837182.0,199680449.0,203623047.0,207804985.0,211963484.0,215981612.0,219976912.0,223943496.0,227064810.0,229187523.0,231144994.0,232606255.0,233700450.0,234533790.0,235187336.0,235899453.0,236543954.0,237139502.0,237597244.0,238079874.0,238586715.0,239168943.0,239983417.0,240967900.0,242028778.0,243192777.0,244365702.0,246082551.0,248022780.0,250151150.0,252239384.0,254175563.0,256258582.0,258395704.0,260614789.0,262824594.0,264920872.0,266951076.0,269057424.0,270716760.0,272594684.0,270648381.0
Europe & Central Asia,369742957.0,377560021.0,385532320.0,393773598.0,402098956.0,410461367.0,418401012.0,426290511.0,433978945.0,441395403.0,448376558.0,455274315.0,462495859.0,469542436.0,476418941.0,482974408.0,489332033.0,495688203.0,502102323.0,508259958.0,514177594.0,520220711.0,525750554.0,531064606.0,536453114.0,541848901.0,547341719.0,553109214.0,558937075.0,563851313.0,567888585.0,571886435.0,575142816.0,577991754.0,580386464.0,582428803.0,584435737.0,586321067.0,588128966.0,589942445.0,591738229.0,593846263.0,596658392.0,600019903.0,603649419.0,607362884.0,611119312.0,614989823.0,619396468.0,623703195.0,627903118.0,630997323.0,634916505.0,639260346.0,643704837.0,648214430.0,652716199.0,656901710.0,661064750.0,665022852.0,668394294.0,671185302.0,671116429.0
Ecuador,1564540.0,1637654.0,1714583.0,1792525.0,1872305.0,1955605.0,2042335.0,2132442.0,2226277.0,2323492.0,2424323.0,2528501.0,2636450.0,2748124.0,2865144.0,3010224.0,3161030.0,3317270.0,3479284.0,3647039.0,3820674.0,3999894.0,4184975.0,4367855.0,4551010.0,4739595.0,4934186.0,5134094.0,5338423.0,5545968.0,5756815.0,5953219.0,6136630.0,6316767.0,6496985.0,6678722.0,6862246.0,7047051.0,7233320.0,7421907.0,7613657.0,7809948.0,7988495.0,8155754.0,8325670.0,8497612.0,8672589.0,8850960.0,9031505.0,9213492.0,9396971.0,9577064.0,9752988.0,9925137.0,10095187.0,10267878.0,10444726.0,10630944.0,10859572.0,11097565.0,11285898.0,11454802.0,11623246.0
"Egypt, Arab Rep.",10236343.0,10619664.0,11002055.0,11399188.0,11809781.0,12230618.0,12658530.0,13092675.0,13533543.0,13978117.0,14426524.0,14875906.0,15331584.0,15799716.0,16281992.0,16786338.0,17309189.0,17776940.0,18221376.0,18690922.0,19187242.0,19699239.0,20228307.0,20791100.0,21379667.0,21984749.0,22603043.0,23185186.0,23752312.0,24320042.0,24875777.0,25404952.0,25922508.0,26442838.0,26959715.0,27472420.0,27983881.0,28578184.0,29229185.0,29885622.0,30544806.0,31212951.0,31906739.0,32614852.0,33319914.0,34023734.0,34729618.0,35418195.0,36101887.0,36798803.0,37535116.0,38356023.0,39184092.0,40052578.0,40950796.0,41811127.0,42639712.0,43469157.0,44301456.0,45130858.0,45976808.0,46831955.0,47689118.0
Euro area,164687963.0,167397929.0,170183813.0,173196593.0,176247987.0,179349736.0,182402737.0,185289730.0,187997963.0,190513260.0,192769177.0,194991103.0,197299901.0,199470053.0,201473320.0,203233256.0,204777097.0,206327856.0,207926568.0,209543223.0,211213844.0,212786625.0,213872603.0,214637817.0,215190121.0,215746323.0,216541960.0,217643128.0,218846027.0,220100022.0,221554447.0,223230098.0,224732117.0,226169470.0,227405207.0,228555427.0,229707912.0,230810430.0,231846232.0,233009877.0,234381189.0,235945597.0,237890076.0,240000854.0,242128814.0,244182997.0,246112194.0,248153262.0,250125886.0,251703061.0,253074480.0,253287677.0,254568545.0,256128892.0,257681423.0,259180525.0,260667414.0,261973277.0,263365458.0,264481968.0,265634146.0,266552326.0,268477343.0
Eritrea,97360.0,102853.0,108717.0,114969.0,121603.0,128619.0,136053.0,143906.0,149483.0,155281.0,161359.0,167734.0,174389.0,181328.0,188538.0,196027.0,203845.0,211985.0,220486.0,229341.0,238584.0,248276.0,258367.0,268892.0,280805.0,299264.0,318781.0,339300.0,360908.0,383408.0,406450.0,399483.0,389879.0,416395.0,444346.0,485677.0,527371.0,551991.0,578435.0,606439.0,636195.0,675922.0,721965.0,775957.0,833474.0,880640.0,923099.0,966133.0,1021965.0,1066563.0,1107213.0,1147380.0,1183034.0,1218964.0,1249275.0,1276083.0,1306640.0,1340124.0,1380906.0,1424439.0,1470245.0,1519988.0,1570319.0
Spain,17227480.0,17614512.0,18089104.0,18560792.0,19059712.0,19580951.0,20096611.0,20660198.0,21248036.0,21772801.0,22330440.0,22878387.0,23372204.0,23870859.0,24372582.0,24876771.0,25379947.0,25880544.0,26368356.0,26838008.0,27289444.0,27669147.0,27925417.0,28151118.0,28357570.0,28549379.0,28723937.0,28887112.0,29036437.0,29169746.0,29286916.0,29430524.0,29607126.0,29793326.0,29967941.0,30133075.0,30291556.0,30451227.0,30610090.0,30767125.0,30937864.0,31186430.0,31708814.0,32390830.0,33059302.0,33727737.0,34408810.0,35159317.0,35833174.0,36260460.0,36535850.0,36773882.0,36904876.0,36891840.0,36890017.0,36971015.0,37112875.0,37311863.0,37588424.0,37974181.0,38276186.0,38433346.0,38845702.0
