Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Barbados,147025.0,147583.0,148125.0,148613.0,149044.0,149412.0,149741.0,150033.0,150276.0,150532.0,150752.0,150720.0,150774.0,150869.0,150972.0,151083.0,151206.0,151343.0,151494.0,151628.0,151886.0,153248.0,154525.0,155750.0,156922.0,158007.0,158991.0,159864.0,160632.0,161326.0,162129.0,163408.0,164863.0,166298.0,167695.0,169012.0,170264.0,171475.0,172678.0,173951.0,175131.0,176133.0,177376.0,178598.0,179799.0,180978.0,182142.0,183358.0,184694.0,186005.0,187161.0,188157.0,189049.0,189849.0,190560.0,191185.0,191730.0,192195.0,192574.0,192882.0,193142.0,193336.0,193416.0
Brunei Darussalam,48305.0,49054.0,49668.0,50200.0,50653.0,51016.0,51267.0,51403.0,51416.0,51323.0,51104.0,50735.0,52179.0,53829.0,55490.0,57167.0,58854.0,60556.0,62284.0,64050.0,65868.0,67742.0,69721.0,71805.0,73962.0,76193.0,78491.0,80836.0,83196.0,85563.0,87908.0,90174.0,91331.0,92236.0,93051.0,93785.0,94437.0,95011.0,95501.0,95926.0,96291.0,96595.0,97130.0,97642.0,98067.0,98416.0,98686.0,98884.0,99019.0,99108.0,99168.0,99132.0,98991.0,98821.0,98614.0,98351.0,98021.0,97621.0,97151.0,96625.0,96075.0,95515.0,94946.0
Bhutan,213309.0,218460.0,224083.0,230136.0,236443.0,243058.0,249985.0,257210.0,264733.0,272572.0,280694.0,289031.0,297574.0,306351.0,315333.0,324524.0,333941.0,343577.0,353402.0,363308.0,373183.0,383008.0,392745.0,402472.0,412184.0,421825.0,431381.0,440829.0,450069.0,459068.0,466925.0,470285.0,447882.0,422967.0,418838.0,419196.0,422169.0,424362.0,426900.0,431766.0,437951.0,443498.0,448376.0,452565.0,456066.0,457925.0,459756.0,460301.0,460496.0,460398.0,460046.0,459492.0,458857.0,458114.0,457145.0,455790.0,454145.0,452410.0,450437.0,448104.0,445612.0,443105.0,440632.0
Botswana,497171.0,508162.0,519616.0,531631.0,543618.0,549055.0,549349.0,549069.0,548208.0,546780.0,545848.0,549779.0,565852.0,589017.0,614736.0,641423.0,669050.0,697446.0,726325.0,755392.0,783910.0,810255.0,823635.0,830297.0,833841.0,834397.0,831581.0,824952.0,813937.0,798601.0,778954.0,755290.0,760882.0,770817.0,779843.0,787547.0,793774.0,798714.0,802600.0,805655.0,807901.0,809395.0,815528.0,821559.0,827516.0,833895.0,840915.0,827547.0,814089.0,800400.0,786215.0,771134.0,766446.0,763364.0,760210.0,757133.0,754349.0,751776.0,749004.0,745611.0,741589.0,736148.0,730591.0
Central African Republic,1342103.0,1355446.0,1369293.0,1383671.0,1398573.0,1414264.0,1430768.0,1448146.0,1465344.0,1482885.0,1498998.0,1512565.0,1523940.0,1534213.0,1544113.0,1553733.0,1563147.0,1571584.0,1579962.0,1588469.0,1597125.0,1606136.0,1615511.0,1625206.0,1635303.0,1645916.0,1656934.0,1668592.0,1686148.0,1723162.0,1774725.0,1828497.0,1885177.0,1944061.0,2003592.0,2056756.0,2108555.0,2165211.0,2222804.0,2282516.0,2344256.0,2394525.0,2444784.0,2501313.0,2552785.0,2606573.0,2654210.0,2698020.0,2747080.0,2798337.0,2847115.0,2880145.0,2893196.0,2897641.0,2881208.0,2878250.0,2912198.0,2949077.0,2987375.0,3033389.0,3088372.0,3129787.0,3173417.0
Canada,5540976.0,5541960.0,5492247.0,5441341.0,5390322.0,5334312.0,5284252.0,5275481.0,5256115.0,5223145.0,5191541.0,5251122.0,5338874.0,5431539.0,5535266.0,5644413.0,5744499.0,5802629.0,5851095.0,5899610.0,5966378.0,6028261.0,6059713.0,6079070.0,6095759.0,6110627.0,6133043.0,6209133.0,6284808.0,6393132.0,6484711.0,6555149.0,6557450.0,6553895.0,6550090.0,6541741.0,6528757.0,6477628.0,6415815.0,6352957.0,6297326.0,6263120.0,6307139.0,6339248.0,6373758.0,6409413.0,6444858.0,6447564.0,6457255.0,6470872.0,6482352.0,6491507.0,6548144.0,6603314.0,6655859.0,6691082.0,6752474.0,6815687.0,6890028.0,6962996.0,7007761.0,7013416.0,7103929.0
Central Europe and the Baltics,50720764.0,50536773.0,50348488.0,50171639.0,50000758.0,49742764.0,49510175.0,49426266.0,49295856.0,49091160.0,48793751.0,48396177.0,48024446.0,47658493.0,47314974.0,47012972.0,46707268.0,46339977.0,45887515.0,45447656.0,45060451.0,44818701.0,44644943.0,44450473.0,44239869.0,44012261.0,43785677.0,43556426.0,43287672.0,43009719.0,42755874.0,42416617.0,42179934.0,42184309.0,42207856.0,42177731.0,42110439.0,42058345.0,42019601.0,41982938.0,41778237.0,41454011.0,41119861.0,40941382.0,40780148.0,40611197.0,40443275.0,40210586.0,39979949.0,39838803.0,39652932.0,39519532.0,39410425.0,39310807.0,39210929.0,39092740.0,38947818.0,38785967.0,38622475.0,38462796.0,38254752.0,37837260.0,37200465.0
Switzerland,1549119.0,1562740.0,1586363.0,1603842.0,1613632.0,1615391.0,1615259.0,1618201.0,1621354.0,1622399.0,1616732.0,1615981.0,1624969.0,1633603.0,1639000.0,1634860.0,1622138.0,1613257.0,1610009.0,1609847.0,1612903.0,1622449.0,1635792.0,1646672.0,1656461.0,1667607.0,1680210.0,1694724.0,1711247.0,1729128.0,1751004.0,1776902.0,1800314.0,1820462.0,1838809.0,1854939.0,1866968.0,1875299.0,1884719.0,1897587.0,1912232.0,1924949.0,1937671.0,1950193.0,1961798.0,1972472.0,1982943.0,1998781.0,2022351.0,2045843.0,2065228.0,2086420.0,2106933.0,2129601.0,2153942.0,2176779.0,2198922.0,2217678.0,2231010.0,2242521.0,2253266.0,2263530.0,2273624.0
Channel Islands,66931.0,67859.0,68803.0,69796.0,70832.0,71902.0,73009.0,74141.0,75255.0,76311.0,77335.0,78424.0,79690.0,80916.0,82087.0,83188.0,84130.0,84882.0,85547.0,86172.0,86762.0,87504.0,88280.0,89168.0,90062.0,90970.0,91922.0,93059.0,94229.0,95375.0,96464.0,97303.0,97880.0,98336.0,98720.0,99047.0,99457.0,99887.0,100325.0,100717.0,101039.0,101508.0,102197.0,102920.0,103658.0,104414.0,105166.0,105929.0,106697.0,107460.0,108199.0,108751.0,109355.0,110215.0,111037.0,111973.0,113082.0,114140.0,115553.0,117010.0,118131.0,119131.0,119980.0
Chile,2618735.0,2605462.0,2593783.0,2579490.0,2563235.0,2545927.0,2526141.0,2504476.0,2481648.0,2457818.0,2432828.0,2407932.0,2381414.0,2354414.0,2327253.0,2299628.0,2270967.0,2241691.0,2212402.0,2182301.0,2151396.0,2120606.0,2098649.0,2112777.0,2126829.0,2141835.0,2158126.0,2175793.0,2194318.0,2213091.0,2232128.0,2251554.0,2265258.0,2254300.0,2242018.0,2228116.0,2212638.0,2195921.0,2177977.0,2158389.0,2138045.0,2117005.0,2102026.0,2114813.0,2126385.0,2137891.0,2149303.0,2160915.0,2172821.0,2185486.0,2197958.0,2209895.0,2221654.0,2233216.0,2245732.0,2258784.0,2274590.0,2297909.0,2325712.0,2352709.0,2368728.0,2374855.0,2369699.0
China,558984648.0,550002064.0,551084460.0,561172774.0,570563019.0,585836641.0,603653090.0,620353282.0,637762514.0,656497738.0,675928190.0,695661123.0,713898765.0,730387430.0,744661478.0,756942270.0,768187399.0,778161684.0,785011465.0,788605339.0,791287529.0,793935216.0,797806157.0,802837860.0,806618745.0,810625110.0,815464944.0,821058949.0,826508924.0,831145763.0,835019382.0,836478966.0,836448460.0,835478607.0,833998460.0,831819843.0,828956742.0,825589438.0,821328874.0,815968942.0,809645853.0,800082679.0,788406300.0,775926016.0,762817902.0,749352182.0,735901746.0,722214159.0,708173810.0,693852712.0,679206337.0,665644371.0,653193546.0,640545579.0,627502483.0,614037700.0,600413466.0,586968786.0,572999405.0,558762145.0,544289492.0,529465517.0,514596570.0
Cote d'Ivoire,3053007.0,3120577.0,3190233.0,3259698.0,3327151.0,3392132.0,3493774.0,3597544.0,3703798.0,3815028.0,3934574.0,4064170.0,4202793.0,4348061.0,4497735.0,4645011.0,4743175.0,4821596.0,4897719.0,5068578.0,5245600.0,5427828.0,5614050.0,5803509.0,5994809.0,6186694.0,6378760.0,6574473.0,6779637.0,6995146.0,7224338.0,7456690.0,7691691.0,7928480.0,8166122.0,8406810.0,8651518.0,8900084.0,9143976.0,9359495.0,9549772.0,9731963.0,9905989.0,10072928.0,10233634.0,10389228.0,10540282.0,10687487.0,10832602.0,10977824.0,11123926.0,11266407.0,11407712.0,11550777.0,11724514.0,11929568.0,12135625.0,12343003.0,12548396.0,12749807.0,12948486.0,13140099.0,13330919.0
Cameroon,4404367.0,4446928.0,4505189.0,4578268.0,4653047.0,4729599.0,4807946.0,4888219.0,4970685.0,5055576.0,5142871.0,5196903.0,5248261.0,5296327.0,5339904.0,5378514.0,5419066.0,5499179.0,5587339.0,5680429.0,5800257.0,5936564.0,6006023.0,6054858.0,6147291.0,6251977.0,6358469.0,6475177.0,6615954.0,6755332.0,6897519.0,7038954.0,7178072.0,7317374.0,7454267.0,7587053.0,7715671.0,7841217.0,7966361.0,8092667.0,8218580.0,8344821.0,8476132.0,8612515.0,8750977.0,8889630.0,9027795.0,9172293.0,9322821.0,9475331.0,9629119.0,9781923.0,9933947.0,10086749.0,10263161.0,10452804.0,10627790.0,10787396.0,10939982.0,11094657.0,11242817.0,11383170.0,11519492.0
"Congo, Dem. Rep.",11869886.0,12143190.0,12426661.0,12722820.0,13029098.0,13351774.0,13695646.0,14057457.0,14431837.0,14810716.0,15192795.0,15566405.0,15936123.0,16318093.0,16707233.0,17100273.0,17488626.0,17872890.0,18369444.0,18955899.0,19478111.0,19954395.0,20435512.0,20930134.0,21483614.0,22018032.0,22547051.0,23111434.0,23700974.0,24307775.0,24963478.0,25639500.0,26255327.0,26936348.0,28066253.0,29071603.0,29432032.0,29698292.0,30199714.0,30858750.0,31541294.0,32275201.0,33035311.0,33771747.0,34533832.0,35354649.0,36213541.0,37096081.0,37987272.0,38889275.0,39826123.0,40819082.0,41830525.0,42880818.0,43963777.0,45038943.0,46165664.0,47299773.0,48368317.0,49407432.0,50476837.0,51557473.0,52636799.0
"Congo, Rep.",722083.0,733288.0,744773.0,756630.0,768864.0,781522.0,794569.0,807944.0,821673.0,835856.0,850361.0,865262.0,880545.0,896046.0,910921.0,921923.0,929686.0,936847.0,943317.0,948972.0,953829.0,958072.0,961418.0,963570.0,969642.0,985468.0,1006293.0,1027267.0,1048139.0,1069025.0,1089571.0,1110007.0,1130347.0,1152329.0,1174564.0,1195290.0,1215868.0,1227670.0,1240483.0,1260028.0,1294511.0,1329105.0,1345222.0,1367258.0,1398321.0,1432848.0,1470379.0,1507638.0,1539899.0,1583690.0,1630656.0,1663520.0,1688807.0,1707832.0,1726498.0,1745035.0,1763468.0,1781812.0,1800121.0,1817563.0,1834446.0,1850943.0,1866593.0
Colombia,8429309.0,8463079.0,8488685.0,8504966.0,8510292.0,8622529.0,8730938.0,8830131.0,8919376.0,8997679.0,9065563.0,9120846.0,9165869.0,9207126.0,9249137.0,9289877.0,9325353.0,9363735.0,9406607.0,9448746.0,9492012.0,9533667.0,9571812.0,9609265.0,9643244.0,9667695.0,9717259.0,9777368.0,9835867.0,9893612.0,9949619.0,9998757.0,10040865.0,10081888.0,10119915.0,10151842.0,10175430.0,10194872.0,10207806.0,10213458.0,10212798.0,10206862.0,10195634.0,10177790.0,10153848.0,10122893.0,10084569.0,10040198.0,9988139.0,9932078.0,9875678.0,9816173.0,9751197.0,9681760.0,9608655.0,9535148.0,9473755.0,9454686.0,9472017.0,9483412.0,9460370.0,9406924.0,9311387.0
Comoros,170396.0,172106.0,173790.0,175411.0,176950.0,178447.0,179883.0,183181.0,187001.0,191079.0,195359.0,199875.0,204655.0,209706.0,215041.0,220559.0,226355.0,232517.0,238929.0,245559.0,252107.0,258056.0,263431.0,268712.0,274226.0,279976.0,285930.0,292057.0,298328.0,304710.0,310970.0,316821.0,324182.0,331782.0,339266.0,346851.0,354617.0,362548.0,370624.0,378386.0,386036.0,394176.0,402559.0,410796.0,418995.0,427473.0,436182.0,444988.0,453936.0,463103.0,472514.0,482183.0,492036.0,502003.0,512105.0,522324.0,532668.0,542427.0,551454.0,560303.0,569314.0,578317.0,586880.0
Cabo Verde,174848.0,178386.0,183336.0,188765.0,194320.0,200030.0,205920.0,212019.0,218344.0,224894.0,231076.0,235098.0,236647.0,237411.0,238235.0,239181.0,240049.0,240677.0,241207.0,241713.0,242627.0,241242.0,239730.0,237859.0,235529.0,232814.0,227615.0,221942.0,215818.0,209503.0,203718.0,204833.0,206355.0,208011.0,209527.0,210759.0,211750.0,212584.0,213187.0,213550.0,213385.0,212985.0,212263.0,211254.0,209980.0,208520.0,206892.0,205108.0,203144.0,201016.0,198994.0,198759.0,198485.0,198066.0,197625.0,197123.0,196644.0,196259.0,195740.0,195065.0,194299.0,193416.0,192507.0
Costa Rica,885140.0,916858.0,949198.0,980025.0,1004875.0,1029101.0,1052503.0,1074938.0,1095934.0,1115872.0,1135186.0,1153867.0,1171998.0,1190607.0,1214317.0,1238621.0,1263722.0,1289842.0,1316948.0,1345021.0,1373763.0,1403194.0,1433462.0,1464527.0,1495259.0,1511972.0,1527786.0,1542314.0,1555447.0,1567550.0,1579032.0,1590002.0,1600112.0,1609277.0,1617117.0,1623470.0,1628231.0,1631622.0,1633122.0,1632475.0,1629400.0,1604671.0,1576780.0,1546435.0,1514507.0,1481558.0,1447643.0,1413080.0,1378038.0,1342700.0,1306433.0,1269758.0,1234072.0,1199321.0,1165487.0,1132661.0,1101050.0,1070680.0,1041416.0,1013042.0,985122.0,957348.0,930373.0
Caribbean small states,2739163.0,2768518.0,2794505.0,2819456.0,2843626.0,2866705.0,2887802.0,2906855.0,2923834.0,2939488.0,2955047.0,2973270.0,2983450.0,2984611.0,2984440.0,2982941.0,2980064.0,2976335.0,2972127.0,2967309.0,2964307.0,2979336.0,2994209.0,3015357.0,3034226.0,3051054.0,3065295.0,3075503.0,3083204.0,3090079.0,3096118.0,3106707.0,3124227.0,3143002.0,3161901.0,3181485.0,3200325.0,3217946.0,3234950.0,3250731.0,3264919.0,3282145.0,3302207.0,3323306.0,3344037.0,3364673.0,3384893.0,3404410.0,3423138.0,3442188.0,3460727.0,3477598.0,3494642.0,3512838.0,3528997.0,3543216.0,3554956.0,3564400.0,3592701.0,3607176.0,3602942.0,3607580.0,3603837.0
Cuba,3023164.0,3072157.0,3122415.0,3174767.0,3228084.0,3280549.0,3331439.0,3380802.0,3429092.0,3476807.0,3524261.0,3522193.0,3502668.0,3476122.0,3443031.0,3403838.0,3358574.0,3307817.0,3251859.0,3191834.0,3128517.0,3067531.0,3030728.0,3002866.0,2976078.0,2950023.0,2924277.0,2899693.0,2876585.0,2854131.0,2830522.0,2820304.0,2822430.0,2821136.0,2816847.0,2810676.0,2803686.0,2791545.0,2774438.0,2757671.0,2740576.0,2722960.0,2704828.0,2693748.0,2689468.0,2683998.0,2676990.0,2668709.0,2659814.0,2650984.0,2642296.0,2633842.0,2625904.0,2623550.0,2622117.0,2619969.0,2616602.0,2609981.0,2601305.0,2590505.0,2577237.0,2556097.0,2533843.0
Curacao,31568.0,31403.0,31474.0,31570.0,31616.0,31610.0,31433.0,31261.0,31239.0,31235.0,31194.0,31248.0,30803.0,30135.0,29927.0,29586.0,29146.0,28671.0,27980.0,27417.0,26989.0,26637.0,26443.0,26175.0,25857.0,25542.0,25093.0,24463.0,23688.0,22915.0,22278.0,21737.0,20948.0,19879.0,18847.0,17881.0,17033.0,16162.0,15003.0,13667.0,12379.0,11600.0,11765.0,12167.0,12540.0,13031.0,13543.0,13992.0,14353.0,14633.0,15012.0,15422.0,15735.0,16084.0,16459.0,16822.0,17129.0,17294.0,17296.0,17164.0,16948.0,16703.0,16462.0
Cayman Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,377043.0,379613.0,380649.0,381387.0,381603.0,381593.0,381645.0,381576.0,381204.0,380551.0,379606.0,378380.0,376870.0,372483.0,356676.0,340054.0,327270.0,316109.0,304638.0,292970.0,281146.0,269309.0,257855.0,255951.0,257270.0,258438.0,259448.0,260301.0,261002.0,261574.0,261971.0,262188.0,262596.0,266034.0,270940.0,275646.0,280202.0,284651.0,288987.0,293202.0,297291.0,301326.0,307486.0,314580.0,321802.0,329081.0,336421.0,343833.0,351324.0,358900.0,366572.0,373229.0,378645.0,383501.0,388043.0,392444.0,396726.0,400795.0,404530.0,407912.0,410602.0,412374.0,414105.0
Czechia,3884203.0,3828621.0,3796447.0,3767312.0,3742092.0,3714591.0,3683086.0,3647740.0,3609212.0,3569696.0,3509276.0,3410396.0,3307236.0,3209952.0,3116999.0,3025935.0,2934700.0,2842920.0,2750823.0,2658820.0,2558840.0,2525602.0,2532083.0,2537294.0,2541852.0,2546549.0,2550807.0,2555063.0,2560031.0,2564468.0,2560605.0,2560857.0,2576685.0,2592690.0,2606957.0,2618682.0,2629045.0,2639712.0,2650698.0,2661463.0,2667547.0,2668884.0,2670674.0,2676944.0,2684795.0,2695557.0,2709931.0,2733000.0,2762927.0,2786024.0,2801381.0,2814526.0,2817206.0,2808362.0,2801426.0,2797131.0,2792682.0,2788986.0,2785892.0,2783117.0,2774917.0,2709018.0,2734517.0
Germany,20836712.0,20768071.0,20903401.0,21050022.0,21171231.0,21304018.0,21433533.0,21482504.0,21528785.0,21650322.0,21673217.0,21667597.0,21726668.0,21750209.0,21713675.0,21588023.0,21451007.0,21357951.0,21295639.0,21260524.0,21260046.0,21178760.0,21066192.0,21014164.0,21066224.0,21199425.0,21282187.0,21144436.0,21099829.0,21281747.0,21353187.0,21388515.0,21478393.0,21508871.0,21410142.0,21300002.0,21188909.0,21048482.0,20880191.0,20723743.0,20581651.0,20447486.0,20313617.0,20157322.0,19986263.0,19809155.0,19622894.0,19432962.0,19234290.0,19025087.0,18836498.0,18334806.0,18361215.0,18403327.0,18472108.0,18624547.0,18755733.0,18795376.0,18809664.0,18798952.0,18750282.0,18682511.0,18730526.0
Djibouti,42691.0,43342.0,44122.0,45136.0,46375.0,47741.0,49097.0,50401.0,51654.0,53257.0,55186.0,57251.0,59537.0,61994.0,64883.0,68536.0,72987.0,78005.0,83057.0,87401.0,90443.0,92060.0,92535.0,93755.0,96628.0,100478.0,105503.0,111526.0,117941.0,126352.0,138770.0,150129.0,148564.0,145430.0,148051.0,149220.0,152479.0,157644.0,163730.0,169160.0,174140.0,179293.0,184467.0,188136.0,190550.0,193084.0,196432.0,200267.0,203955.0,207758.0,211425.0,214867.0,218171.0,221346.0,224384.0,227243.0,229947.0,232513.0,234941.0,237192.0,239158.0,240823.0,242328.0
Dominica,36906.0,37498.0,37972.0,38431.0,38892.0,39407.0,39971.0,40565.0,41202.0,41860.0,42244.0,42026.0,41738.0,41454.0,41173.0,40876.0,40549.0,40185.0,39780.0,39342.0,38854.0,38076.0,36659.0,35226.0,33817.0,32426.0,31034.0,29656.0,28301.0,26975.0,25653.0,24558.0,24487.0,24447.0,24396.0,24337.0,24265.0,24175.0,24065.0,23921.0,23740.0,23593.0,23421.0,23274.0,23110.0,22936.0,22752.0,22556.0,22353.0,22150.0,21937.0,21730.0,21572.0,21346.0,21311.0,21297.0,21107.0,20993.0,20905.0,20867.0,20814.0,20713.0,20585.0
Denmark,1205031.0,1179808.0,1157609.0,1135659.0,1113984.0,1092288.0,1073702.0,1055896.0,1036317.0,1016431.0,998714.0,980763.0,961831.0,943557.0,924147.0,903388.0,882632.0,870832.0,859096.0,846933.0,833875.0,823805.0,817570.0,811434.0,805438.0,800242.0,795833.0,791356.0,786304.0,781335.0,779212.0,779794.0,780980.0,782186.0,783426.0,786105.0,789145.0,791005.0,792450.0,793693.0,795603.0,795779.0,792950.0,789180.0,780089.0,766524.0,755890.0,748599.0,742353.0,737112.0,732572.0,726570.0,718964.0,713546.0,710514.0,708958.0,707867.0,705807.0,702536.0,698080.0,693004.0,688752.0,686700.0
Dominican Republic,2302315.0,2347989.0,2391786.0,2434094.0,2474801.0,2512651.0,2548827.0,2584262.0,2616670.0,2646291.0,2673259.0,2697761.0,2719737.0,2739609.0,2756840.0,2771323.0,2783200.0,2792628.0,2799324.0,2803087.0,2803650.0,2801317.0,2824033.0,2869335.0,2915148.0,2960659.0,3005813.0,3051077.0,3096989.0,3144156.0,3191940.0,3239107.0,3285335.0,3330669.0,3340447.0,3336933.0,3329838.0,3319037.0,3303989.0,3286071.0,3266596.0,3245255.0,3221558.0,3157182.0,3074392.0,2990464.0,2905016.0,2818781.0,2733086.0,2649165.0,2565842.0,2493068.0,2427273.0,2361616.0,2295996.0,2230386.0,2164894.0,2099956.0,2037484.0,1977456.0,1920541.0,1866357.0,1813679.0
Algeria,7917904.0,7910599.0,7866229.0,7820600.0,7777451.0,7720580.0,7714349.0,7866724.0,8024202.0,8184460.0,8346529.0,8513432.0,8688252.0,8872325.0,9067461.0,9382924.0,9818302.0,10121510.0,10263257.0,10416039.0,10579878.0,10755484.0,10939453.0,11129251.0,11321670.0,11516193.0,11702138.0,11858620.0,11997627.0,12121688.0,12226985.0,12316648.0,12395966.0,12462905.0,12510471.0,12531184.0,12528898.0,12514344.0,12474696.0,12406086.0,12334776.0,12258243.0,12175192.0,12090197.0,12008938.0,11920435.0,11838359.0,11776076.0,11720129.0,11675933.0,11638969.0,11607690.0,11582446.0,11561310.0,11542390.0,11527620.0,11513248.0,11496842.0,11475841.0,11449736.0,11413449.0,11370967.0,11328186.0
East Asia & Pacific (excluding high income),744463655.0,739841291.0,745365739.0,760058320.0,774141268.0,793901726.0,816102849.0,837338123.0,859253375.0,882461387.0,906291691.0,930588452.0,953237417.0,974032887.0,992552842.0,1010819709.0,1026304353.0,1040721088.0,1052228114.0,1060483536.0,1067663756.0,1074695854.0,1083018536.0,1092469276.0,1100545121.0,1108665698.0,1117426943.0,1126777375.0,1135821762.0,1143888998.0,1151069608.0,1156177590.0,1159571267.0,1161922222.0,1163492664.0,1164076911.0,1163774915.0,1162817819.0,1160747914.0,1157256329.0,1152188770.0,1144144248.0,1133835502.0,1122580176.0,1110505643.0,1097954995.0,1085361633.0,1072482216.0,1059116994.0,1045328145.0,1031154880.0,1018420447.0,1006837957.0,994936805.0,982457128.0,969427048.0,956149756.0,942888345.0,928879649.0,914435002.0,899568321.0,883981295.0,868117476.0
Early-demographic dividend,755686097.0,771972430.0,788339789.0,805041655.0,822062197.0,838881350.0,855500591.0,872594309.0,890249735.0,908287974.0,926309139.0,943448231.0,960268277.0,978187558.0,996210495.0,1015882767.0,1033824106.0,1052042766.0,1070582225.0,1089615113.0,1109154215.0,1129968310.0,1152434175.0,1174375216.0,1196045300.0,1217727654.0,1239629696.0,1261823755.0,1284097602.0,1306202531.0,1329106283.0,1352207940.0,1374516911.0,1396057400.0,1416163335.0,1436449376.0,1458420910.0,1480109940.0,1500937782.0,1521337150.0,1541699251.0,1562254952.0,1580916579.0,1598809832.0,1616413038.0,1633229458.0,1649327112.0,1665058181.0,1679999228.0,1694575716.0,1709684086.0,1725012249.0,1739362637.0,1752681243.0,1765099956.0,1776742071.0,1788091491.0,1798918429.0,1809093919.0,1818456315.0,1826688576.0,1832841938.0,1837472494.0
East Asia & Pacific,807252199.0,802587178.0,808060434.0,822693971.0,836684442.0,856342071.0,878417852.0,899167961.0,920658952.0,943531315.0,966972620.0,991128771.0,1013342556.0,1033652753.0,1051653722.0,1069239115.0,1084342234.0,1098487834.0,1109663033.0,1117566106.0,1124355757.0,1130932000.0,1138789254.0,1147727721.0,1155209599.0,1162684979.0,1170570356.0,1178896737.0,1186975383.0,1194126146.0,1200401495.0,1205008972.0,1208119876.0,1210182055.0,1211461198.0,1211741079.0,1211292861.0,1210273658.0,1208144007.0,1204549702.0,1199384777.0,1189649329.0,1177113683.0,1163745761.0,1149628884.0,1135152972.0,1121007938.0,1106778883.0,1092172253.0,1077200905.0,1061912605.0,1048832526.0,1037163477.0,1025177136.0,1012621525.0,999518506.0,986165117.0,972805832.0,958686489.0,944110384.0,929057798.0,913160087.0,896969751.0
Europe & Central Asia (excluding high income),138236830.0,138588014.0,138887797.0,139124171.0,139297337.0,139315734.0,138981379.0,138612979.0,138183575.0,137670159.0,137054820.0,136514854.0,136036282.0,135526346.0,134994402.0,134477252.0,134072900.0,133723968.0,133342437.0,133169714.0,133275515.0,132972296.0,132495818.0,132045769.0,131635950.0,131237003.0,130987098.0,130815908.0,130586551.0,130543456.0,130809516.0,131349354.0,131728543.0,131848478.0,131823485.0,131688976.0,131702674.0,131646393.0,131485600.0,131187507.0,130866325.0,130451315.0,129936431.0,129385142.0,128860614.0,128342577.0,127867911.0,127386103.0,127182274.0,127083419.0,127152216.0,127298294.0,127391805.0,127546501.0,127703707.0,127864748.0,127977513.0,127993486.0,127926510.0,127843774.0,127554130.0,127302133.0,125414339.0
Europe & Central Asia,295583703.0,295431823.0,295283042.0,294887106.0,294410642.0,293693751.0,292570076.0,291458626.0,290309175.0,289200955.0,287802946.0,286438434.0,285312187.0,284150529.0,282922985.0,281826314.0,280860664.0,279800488.0,278658090.0,277751534.0,277191937.0,276315418.0,275543699.0,274845232.0,274273787.0,273783019.0,273371111.0,272804710.0,272237771.0,272128729.0,272279924.0,272580083.0,272741896.0,272778704.0,272509193.0,272053746.0,271714488.0,271304415.0,270781160.0,270144149.0,269347982.0,268361716.0,267113468.0,265978073.0,264916797.0,263845041.0,262789086.0,261733041.0,260944553.0,260195134.0,259490831.0,258541093.0,257936856.0,257528969.0,257153252.0,256692818.0,256139517.0,255385576.0,254518618.0,253465751.0,252168938.0,250592687.0,247497154.0
Ecuador,3053618.0,3113853.0,3175842.0,3241809.0,3310978.0,3381746.0,3453426.0,3526004.0,3599386.0,3673545.0,3747892.0,3822443.0,3897180.0,3972319.0,4045979.0,4095562.0,4143319.0,4189395.0,4233434.0,4275451.0,4315171.0,4352708.0,4387632.0,4428018.0,4471969.0,4514716.0,4555910.0,4595282.0,4631365.0,4664217.0,4693022.0,4733060.0,4777592.0,4816062.0,4850667.0,4882961.0,4912975.0,4940787.0,4966373.0,4990139.0,5012850.0,5035573.0,5082114.0,5145430.0,5208923.0,5272400.0,5336472.0,5400875.0,5465292.0,5529274.0,5592614.0,5660664.0,5730895.0,5797852.0,5862807.0,5928024.0,5994859.0,6066000.0,6156100.0,6246175.0,6302697.0,6342935.0,6377754.0
